"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Latin America & Caribbean","LCN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.320987044751122","0.308290263811832","0.29768167169039","0.29132489676374","0.284974429253477","0.281920384178695","0.28509788555515","0.283382509332779","0.283951275663458","0.278564147188378","0.271688715782838","0.264631751219335","0.260981296364303","0.25500014157915","0.244544030494943","0.234758208381881","0.220296580696646","0.209949900677565","0.203471607286291","0.199164406068453","0.198391502814606","0.19178017695377","0.193857606284598","0.190580564061682","0.185671937398477","0.18523887131172","0.176343813977226","0.165478269071393","0.154221039848528","0.149611147480091","0.139976089553841","","",
"Least developed countries: UN classification","LDC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13617750567775","0.127816307573618","0.125510912319847","0.126805628313053","0.134996936706993","0.140473682805931","0.139712917146608","0.138899941471386","0.136676925738729","0.136646076732297","0.130569442329667","0.129945731638419","0.127171738321238","0.129213144155633","0.124319398910331","0.117956069857071","0.113237649582828","0.109586105676182","0.106936386559634","0.11023422042285","0.110865740716502","0.111314813559869","0.111190651929555","0.112572507586751","0.111433071571562","0.110943641915384","0.113235920294852","0.115162528998548","0.113290386864907","0.108985277180935","0.101939322144986","","",
"Low income","LIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812612074936991","0.759997474337344","0.682869830603867","0.623227871163764","0.59135773226439","0.542982423715574","0.487173712575815","0.444477097863642","0.420890191569876","0.421694201982423","0.417589834295022","0.400823882980105","0.376710912641725","0.367599802094733","0.349316693792781","0.35058690618638","0.335269452470214","0.299870619804885","0.297749680938608","0.264980159500969","0.244563526474794","0.219379954219487","0.211130722446478","0.17943814277522","0.167185517033611","0.141575062382929","0.134854228644689","0.153921568120099","0.148298351887709","0.145778871993737","0.134326828837662","","",
"Liechtenstein","LIE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0929000944092016","0.0891808844877815","0.10998461935931","0.0974966932553466","0.102389661907868","0.0958760461256494","0.130298918191954","0.120166084587365","0.11714163954036","0.122174122803528","0.129707744077126","0.127887264482459","0.127120639886963","0.128285877620127","0.12283259886832","0.121824580758511","0.0973640433409431","0.0972604879984308","0.0848959145404514","0.0781694285201407","0.0760492295644503","0.0808219200645335","0.0804133942572798","0.0624245369832792","0.0717726924660977","0.0751591750764936","0.0836858878619837","0.0794388765016537","0.0710706523551593","0.0755779011945131","0.0729410648708661","","",
"Lower middle income","LMC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.578700303252209","0.5630491536129","0.530679930713822","0.507842376762219","0.483828729564721","0.472649592621619","0.446499090521237","0.43911507230872","0.420702287340093","0.415130488328298","0.399952134455687","0.385017420962812","0.37185321324016","0.354691068985356","0.339375000935508","0.3219890454103","0.307507125413479","0.298248482635167","0.292999943988759","0.289337925485109","0.281801311957064","0.276147635819247","0.271770633982986","0.266535652243385","0.269930841594709","0.263111460429477","0.256114796467016","0.25083428638752","0.245159081268097","0.233202736063971","0.223833273052628","","",
"Low & middle income","LMY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.819788269414183","0.788969890564695","0.754904162124667","0.721292013840258","0.680668816172002","0.669188964371511","0.628271943152551","0.597701146867677","0.591634679140675","0.563141409877788","0.54190723479782","0.526183351205188","0.512958040122149","0.513351900003521","0.502703014105704","0.487216017449007","0.46307610816498","0.441005770276415","0.417802588313526","0.411156215745364","0.405626468642642","0.398798966974285","0.383428546457356","0.372756293894635","0.362910864005359","0.352672788536097","0.339551375444652","0.329121312954482","0.318519117635651","0.305975138602134","0.300789095334786","","",
"Lesotho","LSO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0093414273423","0.946879433769881","0.898633000350464","0.871307511003748","0.825754052070381","0.7981512210956","0.755770554981296","0.729759302984227","0.723822120105475","0.718462029003217","0.685155635118465","0.65564239748593","0.651799959728455","0.619559636343723","0.608535900759522","0.579284853823763","0.545235423457616","0.519167198712635","0.494584797729277","0.521053409448118","0.502380138504401","0.62873148848908","0.627538408917685","0.424387692724502","0.409933818882258","0.33840391196113","0.339847612621116","0.430456688225322","0.404343223253511","0.40709017367049","0.436462490602684","","",
"Late-demographic dividend","LTE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17251584691542","1.13165198335155","1.09286162279699","1.02622934417271","0.945507770856483","0.919630055415524","0.859290753058239","0.799245614115284","0.778425156476731","0.728458745952941","0.692100991974428","0.666685915316624","0.644301599568188","0.64819821378855","0.640272277431329","0.62548773350299","0.587758655377854","0.551261711238052","0.512850571427435","0.503418751594595","0.499282002488472","0.488896773524049","0.465815020555976","0.454235899558223","0.436713314330132","0.428204400838921","0.413004463647284","0.397412483839717","0.381493428459232","0.365237609814187","0.361149010178676","","",
"Lithuania","LTU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63863696387574","0.619152723431594","0.550902098019737","0.533753711292575","0.444350729360895","0.355739752516842","0.340564638223536","0.311014831671089","0.272535051485898","0.270764465589358","0.266100476212425","0.241585505476153","0.21406939785605","0.197167410758833","0.204034138542883","0.202474151037427","0.170936647477192","0.161576489483155","0.143369720274018","0.131436973322252","0.132130046925351","0.126302509481777","0.117519573296592","0.114340628562407","0.105023309166252","0.104048974101748","","",
"Luxembourg","LUX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.986747988277294","0.914992729654084","0.854853229753292","0.816098780104479","0.714464512999432","0.552656562999916","0.530996979189699","0.462511091409926","0.402402332373174","0.369126233619929","0.355753709660221","0.367897291482385","0.375676242982414","0.376696741344234","0.393440153182473","0.37231045853989","0.314315404705392","0.272029494215529","0.247959394216267","0.241478041234708","0.240774286802154","0.22272025777948","0.208502553333455","0.185513439567525","0.164620620450662","0.148662111191278","0.134069171966558","0.131347150303159","0.131602744963488","0.128062520623193","0.104212094682145","","",
"Latvia","LVA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.656108278736158","0.631169158121013","0.540353846638537","0.477390935140918","0.426407296394879","0.364015578823002","0.347990893066453","0.31569007517518","0.300029907876194","0.274090338336823","0.247670028721414","0.233107232503016","0.212599456364995","0.190203163987603","0.201971209817385","0.229345198463289","0.199193463512151","0.174796183170802","0.163557324050585","0.153364809516308","0.148142047094338","0.136459095926567","0.127788657553042","0.130831752435278","0.120525801435253","0.111087645724125","","",
"Macao SAR, China","MAC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.315314614393723","0.305925191998709","0.328776146707419","0.33263746218707","0.319089755223898","0.343263232183989","0.296775982734033","0.3111355989703","0.293916367012533","0.299546323304165","0.29154792571252","0.29203055606077","0.28635640156755","0.262947006211867","0.269582045442385","0.269179133385317","0.250092749105761","0.242474868759964","0.236235587156657","0.226886462823301","0.229865390760039","0.230609363970659","0.236005892328132","0.224615712279649","0.236410512135212","0.223755853025556","0.22005968118421","0.220678732178158","0.213306077199399","0.22488553617633","0.224780851388885","","",
"Monaco","MCO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30697150254844","1.16832721626391","1.0405955149382","0.994014710542828","0.862290691933337","0.753586814672773","0.726518046285798","0.679172098118687","0.675505867930885","0.613348316114635","0.581645185492902","0.525188764958751","0.506690377133905","0.461794946855918","0.457482311907026","0.45838766322939","0.426894390557931","0.390928582764963","0.303167289042026","0.309332141332664","0.30368740092934","0.276984079993672","0.255306727044323","0.254162436520199","0.251423993731075","0.261164448050963","","",
"Madagascar","MDG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0634101537937201","0.0699866603320568","0.0684783627467188","0.0676943949731638","0.0807030202513011","0.0879092834535225","0.0805963112435926","0.0828976025932659","0.0904179905603078","0.0873941940031809","0.0810469708646694","0.0754678605884182","0.057026938422672","0.0705289255982253","0.0691252801469012","0.0664730067224395","0.0585842416508521","0.0567961922811829","0.0539566834398099","0.0528827757973252","0.0575871956096175","0.0651648206849772","0.0801415102513502","0.0831111828487748","0.082029460516429","0.0876221654972947","0.0795490201561961","0.08591976130972","0.0771916461653071","0.0863147716614013","0.0641342888380974","","",
"Maldives","MDV","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16353417712112","0.160398668124125","0.17475266287132","0.147786371372671","0.189731304565524","0.192080448259312","0.203641868871904","0.238624076117398","0.176957388460669","0.213580824122359","0.210986871878474","0.208796042395066","0.194608318599248","0.188181437777108","0.214348659666383","0.208287657007055","0.197655712842417","0.211656213874321","0.184832364189015","0.195889798973952","0.174715090510058","0.175821586057128","0.170251620183751","0.175752786508356","0.181151253622176","0.193815481351604","","",
"Middle East & North Africa","MEA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.434891770308737","0.397230787865491","0.401577155234179","0.410275037910052","0.423430869206912","0.416454672506611","0.403064931670896","0.401060200862722","0.37992247218073","0.38057814134844","0.364426216551965","0.368104573268697","0.369025408916141","0.358456017541533","0.341140652141151","0.337236465567422","0.328232624977523","0.317894428934611","0.317122717866485","0.323286944961997","0.317561541010561","0.305728352216544","0.307413300307877","0.310062838186948","0.319446172452456","0.350964349621024","0.352285285249483","0.335311920501486","0.31962049145591","0.312066507319799","0.306488550231171","","",
"Mexico","MEX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.378588403100704","0.374860406713269","0.357151926187239","0.374392294580473","0.382892552487405","0.373652716976006","0.362871602686379","0.356194413572669","0.352789542173925","0.331559064241173","0.329816087413418","0.322403044852736","0.323177747412734","0.325569758714943","0.312810517091054","0.308026348882577","0.288467875066137","0.279676471632908","0.265522325308555","0.261447986134335","0.254484769331284","0.240417297152635","0.23128276535543","0.221238880671489","0.205035849296076","0.204256278925827","0.193828695154406","0.187674280876852","0.170703367847381","0.173651277031292","0.159742859677303","","",
"Marshall Islands","MHL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.761051576687057","0.743281066519241","0.716451609146559","0.678484389758657","0.74922746552737","0.785587429476982","0.801730988890337","0.800638900993335","0.831487739957649","0.787863886111995","0.81596785639303","0.798606628003497","0.802730579302923","0.762112721371884","0.775526620438121","0.772232570360175","0.82725953980286","0.816462280352871","0.784597253527136","0.771918262289254","0.756366228544432","0.734480383701589","0.73866924263954","0.72724158936079","0.705873570144831","0.680544144548331","0.636555723371444","0.57114559606095","0.419129609136781","","",
"Middle income","MIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.819474656328054","0.78914438557464","0.756011061073606","0.722946260416013","0.682161257803467","0.671430530094591","0.630833106956135","0.600556937186251","0.594901491890225","0.565798968394593","0.544190256568369","0.52851527804528","0.515512269665081","0.516079924169494","0.505556830426604","0.489726858807815","0.465372534196568","0.443529763160239","0.419915167605993","0.413771004668878","0.408509393551747","0.401878220204601","0.386127135440872","0.375836698685637","0.366192531485255","0.356356139787888","0.343226251901963","0.332220166408987","0.321501495883091","0.308791357782518","0.30378317232319","","",
"North Macedonia","MKD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.778501657463493","0.783166847846632","0.814505304922033","0.891584158289545","0.858853140053607","0.846102334121067","0.975073189693932","0.841805792515469","0.882402651047469","0.768986074816701","0.683550577754105","0.704193971129275","0.629171971284673","0.660458253940876","0.586011291977116","0.555562626703948","0.499389265788987","0.488096934670462","0.423454233906719","0.376999942473208","0.356778753791305","0.38052956725355","0.35828319929569","0.299290080053446","0.267960004289736","0.248404262272088","0.221932956910071","0.228221571352514","0.199311383143463","0.212756800761015","0.188108440371626","","",
"Mali","MLI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0642311954584659","0.0562739886059392","0.0614731857811303","0.0630320076925284","0.0651794793049329","0.0683480177585556","0.0683590605171754","0.0715699897896131","0.0844266736675092","0.0823058895936592","0.0881735403427436","0.0817835561855472","0.0811432249909155","0.0750223357955244","0.0816052803621999","0.0768091326782479","0.0750285267283331","0.0819995225646454","0.0842804385446911","0.0770226956535415","0.0800785961112716","0.0828061181460349","0.089078440436111","0.0943431983614704","0.0978720781256412","0.0943323242021908","0.086674413737245","0.0872680704864545","0.0866944488580778","0.082760695577416","0.087197563298141","","",
"Malta","MLT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.784740140243329","0.682276923581154","0.625222978318909","0.756273756298844","0.62610739059563","0.547183545696432","0.502772327308539","0.479629717739686","0.435050250025887","0.411373988077822","0.297323940623624","0.342081417945064","0.2987255789543","0.312616448999114","0.30050149127773","0.291557878415384","0.280463235022942","0.266411319292475","0.250899582805065","0.228319876367113","0.217258311053063","0.213347556533997","0.213773685660417","0.172386645061482","0.157881298938205","0.0994087942694583","0.0747949260863044","0.0747334080316718","0.069830854883379","0.0663863404544887","0.0689631152435739","","",
"Myanmar","MMR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.232491797411291","0.222600602315366","0.211466788313836","0.219184398011756","0.234256896335519","0.263514824396341","0.256186473762099","0.236359736813287","0.24103730785064","0.236656524535016","0.219728880042502","0.170737755251479","0.149880337037232","0.162312865772358","0.136290268500257","0.123022121016231","0.0977777254067702","0.0887939560603708","0.059749454155624","0.0498328065876654","0.0495459120212504","0.0491419860922618","0.0624340654907932","0.0652682700293827","0.0767422456575159","0.0834974816009461","0.0952090115557396","0.133080376102066","0.123371860337997","0.117914882103053","0.127522450723584","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.498529832349313","0.464129365831932","0.465228753707312","0.478673300787131","0.501558845979648","0.494196696024408","0.468001050913282","0.467986596752567","0.423378886539844","0.412631474956199","0.397420304165616","0.397121277918237","0.386478702502431","0.382642265701185","0.366977292469975","0.367405848062256","0.3556862607346","0.339044729189046","0.334295177291811","0.336479420676231","0.322351693281299","0.317881721227414","0.320829810412257","0.326316996005055","0.337987373771915","0.34973982091255","0.345722234832681","0.339029767375885","0.331257212370023","0.320016895618004","0.307784140624183","","",
"Montenegro","MNE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.418817846405892","0.405379673450527","0.407911998148599","0.42030854978755","0.424370804143494","0.392579175077604","0.338850881810735","0.273434882441672","0.315953540349765","0.217028570023646","0.305952270662949","0.282581579773959","0.270994289361336","0.245448285861179","0.232099990356041","0.23215729415485","0.189900737840027","0.185064240234827","0.1867806979891","0.17575592533207","0.198584201875699","","",
"Mongolia","MNG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77612465971202","2.14131839805422","2.0101918461362","1.86927543743036","1.56082174144508","1.43039432706289","1.16200362178823","1.0777863780146","1.03494719689626","0.99686741003678","1.00741926366942","0.954171911808954","0.960479067798806","0.853444030059788","0.77140290638724","0.806540211165221","0.809439634710146","0.749548860731136","0.672893389845272","0.71186103307739","0.693927888171286","0.637028234506089","0.593343278332549","0.604691398882414","0.557484301927054","0.541860631806641","0.55375161787211","0.553101145709835","0.551745105386484","0.551411328815841","0.521956131142136","","",
"Northern Mariana Islands","MNP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.288233235309262","0.222635440807569","0.276099692819648","0.285465678979271","0.223522878530468","0.22918801157971","0.20142677910559","0.196287126904169","0.169586568515812","0.148602861295208","0.166780642874177","0.142971375443714","0.142862555976755","0.158423431994726","0.142987593064221","0.116691852406925","0.112145439345311","0.12158607959683","0.112021025068167","0.117074638296914","0.1165402767038","0.130963021422775","0.138554808123639","0.147712018461857","0.158742676391865","0.15439104251543","0.188784042998868","0.194088004485145","0.175804867846351","0.184878018991902","0.170404343415083","","",
"Mauritania","MRT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.156970917226592","0.152925598468431","0.152498852467041","0.143543517325275","0.150320645897951","0.141488833655656","0.139319107850177","0.141225270091297","0.127784934827234","0.136413330244098","0.140019757936121","0.145454133375473","0.15216403062091","0.143276494945697","0.144457257587344","0.132162299333858","0.10919652812246","0.127595924016744","0.131478179483709","0.144863647411553","0.145012878381986","0.143552011910811","0.149098847302746","0.122825724949033","0.150117937257214","0.174550371978831","0.132055513540847","0.155788197559637","0.158314614154028","0.155199065916776","0.15465091369564","","",
"Mauritius","MUS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21956144949955","0.218644974495591","0.212199705695392","0.218995448772179","0.212221358296898","0.204226374372631","0.197604436811867","0.18495111652508","0.190194155924712","0.224280594824464","0.224214080177245","0.223836091215896","0.220871765664786","0.215124946217975","0.202391486784654","0.206138761315155","0.212735276624549","0.201312825463035","0.191380363634416","0.181750283042619","0.184047913873367","0.172159260741111","0.172525506054724","0.167527744207066","0.165905799730324","0.158856590137126","0.149858216134479","0.149035476912745","0.13857245489018","0.133578849468931","0.137537964379363","","",
"Malawi","MWI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.112718891286727","0.109930650296465","0.116084632464883","0.1154812427551","0.129099783531803","0.108534233163898","0.10120789242284","0.095422425910471","0.0882684311711668","0.0878858690343638","0.0793940206465423","0.0791003954450878","0.0777270856754714","0.074919318912421","0.0696066572348067","0.0621361917646136","0.0580837890624411","0.0555076634293543","0.05511097022033","0.0518912306419984","0.0455598833156495","0.0463421964083966","0.0464616844906115","0.045175634259979","0.0408783538245117","0.0441415747692557","0.0476553853303839","0.0536114098595695","0.0578746628016362","0.0550663199957114","0.053804217323496","","",
"Malaysia","MYS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.444750289411259","0.468081630507397","0.43372761861817","0.419224267773279","0.41028438276013","0.396044292445064","0.404085418689048","0.397786948734553","0.423286535960995","0.425899473426955","0.415668107031027","0.421010820559181","0.414367920534419","0.405609924313297","0.405463818864932","0.394806563101892","0.377198159964559","0.377013281887348","0.377068990979995","0.34099229431196","0.345446988873921","0.32547633397047","0.307437057688709","0.322439390119898","0.321471377211882","0.314646518988255","0.29554414632485","0.271439668449823","0.271183130389975","0.258769190881718","0.270463122847094","","",
"North America","NAC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.806695597607904","0.77606789290851","0.746521051559232","0.724640548407335","0.692630896152737","0.668047663426558","0.6526307674408","0.644857502244853","0.616200454197593","0.582343888978427","0.563860592581883","0.542799249760658","0.513902365927422","0.496919493784373","0.471610048803837","0.443378522765249","0.411212786765146","0.39972499854658","0.379032745252899","0.359589759448659","0.361159156327355","0.335952032197643","0.310403232096969","0.306917769411943","0.29561977704851","0.280196597964118","0.267510933634154","0.253551313369943","0.248081006627371","0.231456194726702","0.211604981436083","","",
"Namibia","NAM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.188402061020776","0.187252634676103","0.215833627209043","0.240268545321185","0.245495337874817","0.253425803572732","0.245230148179948","0.240019225854271","0.224588634189487","0.208267446435892","0.254932671275707","0.207595704625156","0.207867968087406","0.188885771833243","0.189808158036992","0.169634786515975","0.160245560334457","0.176204966358594","0.178748679897619","0.172307434222507","0.170988994258334","0.171078945676194","0.17302869206847","0.165238805077481","0.168080275691751","0.168865525357495","0.172844923144224","0.169203456907146","0.169077577216956","0.166318224040941","","",
"New Caledonia","NCL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0923347797557299","0.0851539871148379","0.076005385434631","0.0844506028633795","0.0778183724644622","0.0714317866026067","0.0814548676045343","0.0793266489398719","0.0774926530031681","0.0749528437616071","0.0750640316969184","0.0682954472658279","0.066695182586097","0.0700185759724093","0.0703830817432612","0.0607384394966152","0.0552766220153882","0.0575592656964966","0.0550389302818026","0.0675239833077172","0.0777832584515992","0.0765442209063953","0.0914492549299145","0.0946757114878974","0.0981146937039944","0.0921765957853696","0.0874296457198234","0.0756512452409875","0.0709102455794278","0.0725733751330476","0.0704253508389389","","",
"Nigeria","NGA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.371573803132219","0.403203881201255","0.422209607033694","0.395462897316567","0.358173589301853","0.386207076319035","0.423396097214995","0.397967399798674","0.344951364986802","0.331766389338981","0.345125823694059","0.334169341062476","0.258137953939286","0.258205128158567","0.224990382429292","0.20494137365803","0.168553063715526","0.140708829245076","0.138574012552489","0.112810391938409","0.120789519444181","0.118532126558223","0.114408035400455","0.120463581226403","0.118184727381894","0.109619567589052","0.113840861972251","0.109499531737936","0.109894081220206","0.111119171953161","0.104622847742148","","",
"Nicaragua","NIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.234838490322316","0.22584566658003","0.256217424820313","0.247146866380851","0.268957718877181","0.261267039075871","0.256169665758491","0.259719480124237","0.288561675458285","0.267538915912923","0.267369359593525","0.2645743729974","0.267615018109966","0.287472835213548","0.264041473601052","0.235034111366257","0.229447318489556","0.219567977155451","0.199706049977417","0.200248198021318","0.194630737414778","0.189392822679081","0.176895483188119","0.160047872276968","0.156762124395543","0.160470507153136","0.150736252417975","0.141617792418326","0.132453236186216","0.136857175258531","0.122792612088464","","",
"Netherlands","NLD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.528488464657274","0.517954139526398","0.493938515916339","0.489115577201237","0.463568714698813","0.452748556470549","0.456017546279579","0.409489318447565","0.383085493312368","0.348848881196255","0.319303678149453","0.313823048186586","0.300977480354075","0.307449689820401","0.295200124889001","0.273475427112472","0.244196642735388","0.228577757489219","0.216426806437134","0.217891630172908","0.228640080203446","0.20410322286614","0.198819434315416","0.189842665786274","0.180404732761332","0.184738579448354","0.177991480307255","0.164993484263276","0.151922121919489","0.13974738045948","0.124894425062082","","",
"Norway","NOR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.374247545671798","0.327445657650233","0.341595598763487","0.348422039677298","0.344586390185034","0.323824617227853","0.294362250796267","0.289969505913225","0.303187060801782","0.291036310791235","0.206380408271443","0.203423408606071","0.199073253521892","0.210583605345008","0.190638409955691","0.163986371181706","0.14685550634666","0.142738846077111","0.124580350156189","0.139398348939014","0.140915008111383","0.12629297860437","0.117451913543945","0.115782273709161","0.116335221247172","0.127842094414544","0.127547455327042","0.114937338766508","0.10335826797394","0.100724912555988","0.103255984496826","","",
"Nepal","NPL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0579677761930618","0.0663846005271759","0.0650827568786175","0.0699313582158819","0.0782920289569451","0.0805370419653354","0.0775992971834113","0.0812271665006995","0.082394977372513","0.104968131026722","0.0996609463194394","0.100034703885011","0.079131597522547","0.0809531817349654","0.0700218663300192","0.0744606295249622","0.0573338599308771","0.0555827109725372","0.0571483857843465","0.0704268352983621","0.0793556515403438","0.0842110556522812","0.0887006818764186","0.0836980862110164","0.0899389663963216","0.0887809998980129","0.13171216634816","0.134651255221606","0.139438354195382","0.117582044728601","0.1282226010267","","",
